Group,Country,Shipper Name,Shipper Address,Location Index,Name Confidence,Address Confidence,Overall Similarity,False Positive
117.0,DE,A RAYMOND GMBH & CO,KG HEGENHEIMER STR 22 WEIL AM RHEIN 79576 DE ,128,95.65217391304348,98.41269841269842,96.85240195637172,No
116.0,DE,A RAYMOND GMBH & CO,KG TEICHSTR 57 LOERRACH 79539 DE ,127,95.65217391304348,91.66666666666666,93.91934467548835,No
117.0,DE,A RAYMOND GMBH CO,KG HEGENHEIMER STRA E 22 WEIL AM RHEIN DE ,128,95.65217391304348,98.41269841269842,96.85240195637172,No
116.0,DE,A RAYMOND GMBH CO,KG TEICHSTRASSE 57 79539 LORRACH ,127,100.0,93.87755102040816,97.33806566104704,No
116.0,DE,A RAYMOND GMBH CO,KG TEICHSTRASSE 57 LOERRACH DE ,127,100.0,93.87755102040816,97.33806566104704,No
,JP,A RAYMOND JAPAN CO LTD, 86-8 SOYA HADANO-SHI KANAGAWA 259-1146 JP ,-1,,,,
,ES,A RAYMOND TECNIACERO S A,U CTRA DE MANRESA A BERGA KM 0 5 SANT FRUITOS DE BAGES ,-1,,,,
118.0,CN,A RIGHTEOUS HERO MAOQIAO LONGSHUN KNITTING 4TH,FLOOR ,129,100.0,100.0,100.00000000000001,No
118.0,CN,A RIGHTEOUS HERO MAOQIAO LONGSHUN KNITTING 4TH,FLOOR R ,129,100.0,100.0,100.00000000000001,No
,ZA,A RO USA U C O AFRICAN WILDLIFE,POB 80057 NAMIBIA 9000 SO ,-1,,,,
119.0,IN,A S INTERNATIONAL,112/1 U B BENAJHABAR ,-1,,,,
119.0,IN,A S INTERNATIONAL,112 1-B BENAJHABAR ADJACENT TO KUSHI MEDICAL STORE KANPUR 208002 IN ,-1,,,,
,DE,A S S AUTOMATED SEWING SYSTEMS,AM BEETACKER 3 ,-1,,,,
,IN,A S TRADERS,132 KOTLA DWARA SARAI TAREEN SAMBHAL ,-1,,,,
,PK,A S TRADERS ARIFSHAHEED, ROAD WAZIRBAD DISTT GUJRANWALA PAKISTAN TEL: 021-111-111-550 ,-1,,,,
,CN,A S V INTERNATIONAL LTD,1506 CBD CENTRAL PLAZA 365 MIDDLE CHANGJIANG RD HEFEI ANHUI CHINA TEL:0086 551 65226016 ,-1,,,,
120.0,TH,A S WORLD TRADE CO LTD, 209/16 MOO 2 PHRAEKSA MAI MUEANG SAMUTPRAKARN SAMUTPRAKARN 10280 THAILAND ,130,100.0,88.37209302325581,94.9443882709808,No
120.0,TH,A S WORLD TRADE CO LTD, 209-16 MOO 2 PHRAEKSA MAI MUEANG SAMUTPRAKARN SAMUTPRAKARN 10280 THAILAND SAMUTPRAKARN 10280 TH ,130,100.0,88.37209302325581,94.9443882709808,No
,GB,A SAFE UK LTD,HABERGHAM WORKS AINLEYS INDUSTRIAL ESTATE ELLAND HX5 9JP GB ,-1,,,,
,KR,A SAN TIMBER CO LTD, 18 SAENGNIM-DAERO 669BEON-GIL SAEN GNIM-MYEON GIMHAE-SI GYEONGSANGNAM DO KOREA ,-1,,,,
121.0,DE,A SCHUETH GMBH,VOGELBERGSTR 22 SCHOTTEN VOGELSB ERG HESSEN GERMANY TELEX: 63679 ,131,100.0,100.0,100.00000000000001,No
121.0,DE,A SCHUETH GMBH,VOGELBERGSTR 22 SCHOTTEN VOGELSB ERG HESSEN GERMANY TELEX: ,131,100.0,100.0,100.00000000000001,No
,MX,A SCHULMAN DE MEXICO S A DE C V, AVENIDA C F E 730 ZONA INDUSTRIAL MEXICO CITY 0000 MX ,-1,,,,
122.0,TW,A SHA FOODS ENTERPRISE CO LTD, NO 15 HUANGONG RD YONGKANG DIST TAINAN CITY 710 TAIWAN R O C ,132,100.0,91.56626506024097,96.3331587218439,No
122.0,TW,A SHA FOODS ENTERPRISE CO LTD, NO 15 HUANGONG RD YONGKANG DIST TAINAN TAIWAN 71041 ,132,100.0,91.56626506024097,96.3331587218439,No
,CN,A SLANTING FLOWER,LIU SHA ZHEN ZHAO CUO LIAO YUE JIN MEN PUNING CITY JIEYANG CITY GUANG DONG ,-1,,,,
,CN,A SMART LIMITED, ROOM A2 11/F JUMBO INDUSTRIAL BLD 189 WAI YIP STREET KWUN TONG HONG KONG ,-1,,,,
,CN,A SMART LTD,189 WAI YIP STREET KWUN TONG ,-1,,,,
,DE,A SPINDELBERGER FAHRZEUGTECHNIK GM,BH PAUL-HEIDELBACH-STR 11 EDERMUENDE 34295 DE ,133,81.08108108108108,61.81818181818181,72.70590748851619,No
,BE,A SPINDELBERGER FAHRZEUGTECHNIK GM PAUL HEIDELBACH, STR 11 34295 EDERMUENDE GERMANY ,133,81.08108108108108,61.81818181818181,72.70590748851619,No
123.0,TW,A STAINLESS INTERNATIONAL CO LTD, 5F NO 147 SEC 2 JIANGUO N RD ,134,100.0,66.66666666666667,85.50724637681161,No
123.0,TW,A STAINLESS INTERNATIONAL CO LTD, 5F NO 147 SEC 2 JIANGUO N RD ZHONGSHAN DIST TAIPEI CITY 10477 TAIWAN R O C ,134,100.0,81.3953488372093,91.91102123356927,No
123.0,TW,A STAINLESS INTERNATIONAL CO LTD, 5F NO 147 SEC 2 JIANGUO N RD ZHONGSHAN DIST ,134,100.0,65.71428571428571,85.09316770186336,No
123.0,TW,A STAINLESS INTERNATIONAL CO LTD, 5F NO 147 SEC 2 JIANGUO N RD ZHONGSHAN DIST TAIPEI ,134,100.0,76.31578947368422,89.70251716247141,No
123.0,TW,A STAINLESS INTERNATIONAL CO LTD, 5 F NO 147 SEC 2 JIANGUO N R D ZHONGSHAN DIST ,134,100.0,80.0,91.30434782608697,No
123.0,TW,A STAINLESS INTERNATIONAL CO LTD, 5 F NO 147 SEC 2 JIANGUO N RD ZHONGSHAN DIST TAIPEI CITY 104476 TAIWAN R O C TAPERA ,134,100.0,73.33333333333334,88.40579710144928,No
123.0,TW,A STAINLESS INTERNATIONAL CO LTD, 5F NO 147 SEC 2 JIANGUO N RD ZHONGSHAN DIST TAIPEI CITY ,134,100.0,77.5,90.21739130434783,No
123.0,TW,A STAINLESS INTERNATIONAL CO LTD, 5F NO 147 SEC 2 JIANGUO N RD TAIPEI CITY 104 TAIWAN R O C ,134,100.0,77.5,90.21739130434783,No
124.0,VN,A STRIKER ENTERPRISE CO LTD, 25F-2 NO 97 SEC 1 XINTAI 5TH R D NEW TAIPEI CITY 221 TW ,135,100.0,64.61538461538461,84.61538461538463,No
124.0,VN,A STRIKER ENTERPRISE CO LTD, 25F-2 NO 97 SEC 1 XINTAI 5TH RD XIZHI DIST NEW TAIPEI CITY 22175 TAIWAN ,135,70.0,62.22222222222222,66.61835748792271,No
124.0,VN,A STRIKER ENTERPRISE CO LTD, 25F-2 NO 97 SEC 1 XINTAI 5TH R D XIZHI DIST ,135,100.0,72.72727272727273,88.14229249011859,No
,KR,A SUNG CLEAN FLOW TECH CO LTD, 4F ASUNG BLDG 544 GYEONGIN-RO GURO-GU ,-1,,,,
,CN,A SWIFT AND SWIFT RUNNER,21 HEBIN WEST ROAD QILING COMMUNITY Y SHILING TOWN,136,100.0,83.5820895522388,92.8617780661908,No
,CN,A SWIFT AND SWIFT RUNNER,21 HEBIN WEST ROAD QILING COMMUNITY,136,100.0,83.5820895522388,92.8617780661908,No
,TH,A T E Q THAILAND CO LTD, 903-47 RAMA 3 RD SOI 49 BANGPON BANGKOK10120 TH ,-1,,,,
,IT,A T EUROPE SPA,VIA SOLFERINO 27 CP 7/8 46043 CASTIGLIONE DELLE STIVIERE MN ,64,75.0,76.31578947368422,75.5720823798627,No
,IN,A T EXPORT AGRA BODLA BICHPURI, ROAD KALWARI POST OFFICE SHAHGANJ AGRA UTTAR PRADESH 282010 UP IN ,-1,,,,
,IT,A T G SRIL,VIA DEI FALEGNAMI 2/A ,-1,,,,
,CN,A T P INDUSTRIES, RM 703 KOWLOON BLDG 555 NATHAN ROAD KOWLOON HK ,-1,,,,
,IT,A T P S P A,VIA AUSTRIA 12 ,-1,,,,
,IT,A T S ELETTRONICA SRL, LOCALITA ARCELLA ZONA INDUSTRIALE ,-1,,,,
,SA,A T S HEAVY EQUIPMENT,C O AEROSPACE TECHNICAL SERVICE DUBAI - AE ,-1,,,,
,IN,A TO Z INDUSTRIES DELHI, ROAD LAKRI FAZALPUR MORADABAD UP 244001 IN ,-1,,,,
,CN,A TON ACOUSTIC CO LTD, 6F-1 NO 660 BADE RD SEC 4 ,-1,,,,
,KR,A TOP CO LTD, 19-3 DALWOL-GIL SIHEUNG-SI GYEONGGI-DO 15006 KOREA TEL NO 0082 31-3 183390 ,137,100.0,69.81132075471699,86.87448728465957,No
,KR,A TOP CO LTD, DALWOL-GIL 19-3 WOLGOT-DONG SIHEUNG-SI GYEONGGI-DO 429-832 KOREA BUSAN KOREA KR ,137,100.0,69.81132075471699,86.87448728465957,No
125.0,CN,A TORCHMOULD LIMITED, NO 5 CHANGLE ROAD 2ND SANGYUAN INDUDONGGUAN 44 523119 CHINA ,138,100.0,67.36842105263158,85.81235697940504,No
125.0,CN,A TORCHMOULD LIMITED, NO 5 CHANGLE ROAD 2ND SANGYUAN IND USTRIAL PARK DONGCHENG STREET DONG GUAN CITY CHINA 523119 ,138,100.0,67.36842105263158,85.81235697940504,No
,IN,A TOSH ISHIMITSU BEVERAGES INDIA GODOWN, NO 1 DOOR NUMBER 2/627-4 ATOSH CAMPUS SOKKANUR RD VADAPUDHUR ,139,88.0,77.92207792207793,83.61829474872954,No
,IN,A TOSH ISHIMITSU BEVERAGES INDIA PR GODOWN NO1 DOOR, NO 2/627-4 ATOSH CAMPUS SOKKANUR RD VAD ,139,88.0,77.92207792207793,83.61829474872954,No
,CA,A TROTMAN,21 MT OLIVE DR ,-1,,,,
126.0,PK,A U TEXTILE PLOT, NO 372 SHAH BAIG GOBAL TOWN FEDERAL B AREA ,98,100.0,65.97938144329896,85.20842671447781,No
126.0,PK,A U TEXTILE PLOT, NO 372 SHAH BAIG GOBOL TOWN FEDERAL B AREA KARACHI KARACHI PAKISTAN KARACHI PK ,98,100.0,65.97938144329896,85.20842671447781,No
,IL,A UNIVERS TRANSIT LTD,15 HADARIM ST ASHDOD 77140 ISRAEL ,140,96.55172413793103,70.0,85.00749625187407,No
,IL,A UNIVERSE TRANSIT,HAHADARIM STREET 2 INDUSTRIAL ZONE ASHDOD ISRAEL ,140,96.55172413793103,70.0,85.00749625187407,No
,TR,A V O D KURUTULMUS GIDA VE TARIM,URUNLERI SAN TIC A S YILDIRIM MAH 35 SK NO:62/1 MENEMEN-IZMIR / TURKEY ,141,100.0,68.04123711340206,86.10488570147918,No
,PT,A V O D KURUTULMUS GIDA VE TARIM U,YILDIRIM MAH 35 SOKAK NO:62 MENEME IZMIR 35 35060 TURKIYE ,141,100.0,68.04123711340206,86.10488570147918,No
,SG,A V THOMAS LEATHER & ALLIED PRODUC, NO 16/1 CHAKRAPANI ROAD GUINDY ,-1,,,,
127.0,IN,A V THOMAS LEATHER & ALLIED PRODUC PVT LTD, NO 12 RACE COURSE ROAD GUINDY TAMIL NADU ,142,94.54545454545455,78.26086956521739,87.46520020622101,No
127.0,IN,A V THOMAS LEATHER & ALLIED PRODUC PVT LTD, 12 RACE COURSE ROAD GUINDY ,142,94.54545454545455,68.96551724137932,83.4237426741175,No
127.0,IN,A V THOMAS LEATHER & ALLIED PRODUCT PVT LTD, 12 RACE COURSE ROAD GUINDY ,142,92.85714285714286,68.96551724137932,82.46947954594133,No
127.0,IN,A V THOMAS LEATHER & ALLIED PRODUCT S, NO 12 RACE COURSE ROAD GUINDY CHENNAI -600032 TAMILNADU ,142,98.11320754716981,100.0,98.93355209187861,No
128.0,IN,A V THOMAS LEATHER & ALLIED PRODUCTS PVT LTD, NO III BLOCK 1 4 SPE ECONOMIC ZONE MEPZ TAMBARAM ,143,74.57627118644068,66.66666666666667,71.13731269958242,No
128.0,SG,A V THOMAS LEATHER & ALLIED SD PHASE III,BLOCK 1-4 SEZ MEPZ TAMBARAM ,143,93.10344827586206,81.63265306122449,88.11614600862833,No
128.0,IN,A V THOMAS LEATHER & ALLIED SDF PHASE,BLOCK 1-14 SEZ MEPZ TAMBARAM CHENANI ,143,93.10344827586206,81.63265306122449,88.11614600862833,No
127.0,IN,A V THOMAS LEATHER ALLIED PRODUCT S, NO 12 RACE COURSE ROAD GUINDY CHENNAI -600032 TAMILNADU ,142,98.11320754716981,100.0,98.93355209187861,No
,VN,A V W VIETNAM LTD,ROUP 3 - CHAU THANH - BEN TRE VIE ,-1,,,,
,NL,A VAN DE GROEP & ZONEN BV,HARINGWEG 27 SPAKENBURG 3751 NETHERLANDS ,-1,,,,
,IN,A W FABER CASTELL INDIA PVT LTD, 8TH FLOOR 801 KAMALA EXECUTIVE PA RK M V ROAD J B NAGAR ,-1,,,,
,BR,A W FABER CASTELL S A,R CEL JOSE A DE OLIV SALLES 1876 1876 SAO CARLOS - SP 13570-820 BR ,-1,,,,
,DE,A W FABER CASTELL VERTRIEB GMBH,NUERNBERGER STRASSE 2 STEIN 90547 DE ,-1,,,,
129.0,YU,A WINES SPAIN&PORTUGAL S L,CALLE BUESO PINEDA 23 MADRID 28043 ES ,144,100.0,100.0,100.00000000000001,No
129.0,ES,A WINES SPAIN&PORTUGAL S L,CALLE BUESO PINEDA 23 MADRID 28043 ES ,144,100.0,100.0,100.00000000000001,No
,DK,A WINTHER A/S,RYGESMINDEVEJ 2 ,-1,,,,
,CN,A XIAN NA INDUSTRIAL SHANGHAI CO LTD, ROOM 112C 101 BAOLIN EIGHT VILLAGE BAOSHAN DISTRICT SHANGHAI ,-1,,,,
,PA,A Y S EXPORTADORES SA,UJARRAS 100 MTS ESTE DE AGRO UJARRAS CARTAGO COSTA RICA COS ,-1,,,,
130.0,GT,A Y Z TIERRA BUENA,1 2 KM NORTE DEL EBAIS DE CHACHAGUACALLE BARRANTES SAN RAMON CR ,145,91.66666666666666,62.857142857142854,79.1407867494824,No
130.0,DO,A Y Z TIERRA BUENA SA,1KM NORTE DEL EBAIS DE CHACHAGUA Y 500 ESTE CHACHAGUA PENAS BLANCAS ALAJUELA COSTA RICA COS ,145,100.0,100.0,100.00000000000001,No
130.0,CR,A Y Z TIERRA BUENA SA,1KM NORTE DEL EBAIS DE CHACHAGUA Y 500 ESTE CHACHAGUA PENAS BLANCAS ,145,100.0,84.61538461538461,93.31103678929766,No
130.0,PA,A Y Z TIERRA BUENA SA,1KM NORTE DEL EBAIS DE CHACHAGUA Y 500 ESTE CHACHAGUA PENAS BLANCAS ALAJUELA COSTA RICA COS ,145,100.0,84.61538461538461,93.31103678929766,No
,CN,A YES IMPORT CO LTD, ROOM 702 7TH FLOOR BEAUTIFUL GROU P TOWER NO 77 CONNAUGHT ROAD CENTR AL HONG KONG 999077 ,-1,,,,
131.0,SG,A Z APPARELS,295/JA/4/A RAYER BAZAR ,146,100.0,100.0,100.00000000000001,No
131.0,LK,A Z APPARELS,295/JA/4/A RAYER BAZAR ,146,100.0,100.0,100.00000000000001,No
,DE,A Z FORMEN UND MASCHINENBAU GMBH,BAHNHOFSTR 6 RUNDING 93486 DE ,-1,,,,
,TW,A&A LIEN ENTERPRISE CO LTD, 12F NO 82 SEC 2 WEN-HUA ROAD PAN-CHIAO ,-1,,,,
,MA,A&A MANAGEMENT DUBAI SILICON OASIS DDP,BUILDING A2 +971 056 7577 431 INFOAAFZCO COM ,-1,,,,
,DO,A&C DOMINICANA S R L, CALLE JUAN JOSE DUARTE #73 SANTO DOMINGO DOMINICAN REPUBLIC ,-1,,,,
,KR,A&D CO LTD,A&D KOREA LIMITED SEOUL KOREA ON BEHALF OF A&D COMPANY LIMITED TOKYO JAPAN,-1,,,,
,CN,A&D FASTENERS MANUFACTWING LTD,NANBIANTOU INDUSTRIAL PARK NO 1 TIANYANG ERLU SONGGANG DISTRICT BAO AN SHENZHEN CN ,-1,,,,
132.0,VN,A&D VIETNAM LIMITED, NO 28 STR 5 VSIP BN INTEGRATED TOWNSHIP AND IP PHU CHAN ,147,100.0,62.16216216216216,83.54876615746181,No
132.0,VN,A&D VIETNAM LIMITED, NO 28 STREET 5 VSIP BAC NINH IT AND IP PHU CHAN COMMUNE ,147,100.0,78.26086956521739,90.54820415879017,No
132.0,VN,A&D VIETNAM LIMITED, NO 28 STREET 5 VSIP BN IT AND IP PHU CHAN COMMUNE ,147,100.0,81.25,91.84782608695653,No
132.0,VN,A&D VIETNAM LIMITED, NO 28 STREET 5 VSIP BAC NINH IT AND IP PHU CHAN ,147,100.0,87.09677419354838,94.38990182328192,No
132.0,VN,A&D VIETNAM LIMITED, NO 28 STREET 5 VSIP BACNINH IT AND IP PHU CHAN ,147,100.0,87.09677419354838,94.38990182328192,No
,PL,A&E CLOTHING POLSKA SP Z O O,POGODNA 36 20-377 LUBLIN TIN: 9462693309 ,-1,,,,
,CN,A&E HENGMEI SPINNING CO LTD, NO 69 WEST XINHUA ROAD HENGSHUI H EBEI CN ,-1,,,,
,IT,A&G 23 SRL, VIALE G DA VERRAZZANO 7 MARINA DI CARRARA 54033 IT ,-1,,,,
133.0,CN,A&G TRADE AND SERVICE CO LTD, ROOM 603E 6F HANG PONT COMMERCIAL BUILDING 31 TONKIN STREET CHEUNG SHA WAN KOWLOON HK ,148,100.0,95.65217391304348,98.10964083175806,No
133.0,CN,A&G TRADE AND SERVICE CO LTD, ROOM 603E 6F HANG PONT COMMERCIAL BUILDING 31 TONKIN STREET CHEUNG S HA WAN KOWLOON HONGKONG HK ,148,100.0,95.65217391304348,98.10964083175806,No
134.0,CN,A&H DESIGN GROUP LTD, SUITE 608 TOWER ONE HARBOUR CENTR 1HOK CHEUNG STREET HUNGHOM KOWLOO HONGKONG CN ,149,100.0,82.35294117647058,92.32736572890026,No
134.0,CN,A&H DESIGN GROUP LTD, SUITE 608 TOWER ONE HARBOUR CENTRE 1 HOK CHEUNG STREET KOWLOON HONG KONG HONGKONG 999077 CN ,149,100.0,87.64044943820225,94.62628236443578,No
134.0,CN,A&H DESIGN GROUP LTD, SUITE 608 TOWER 1 HARBOUR CENTRE 1 HOK CHEUNG STREET HUNG HOM ,149,100.0,92.47311827956989,96.72744273024779,No
134.0,CN,A&H DESIGN GROUP LTD, SUITE 608 TOWER 1 HARBOUR CENTRE 1 HOK CHEUNG STREET KOWLOON HK ,149,100.0,83.72093023255813,92.92214357937311,No
134.0,CN,A&H DESIGN GROUP LTD, SUITE 608 TOWER ONE HARBOUR CENTR 1 HOK CHEUNG STREET HUNG HOM KLN HONG KONG ,149,100.0,83.72093023255813,92.92214357937311,No
,CN,A&H GLOBAL LIMITED, UNIT 3-5 17/F THE LONG BEACH COMMERCIAL PODIUM NO 8 HOI FAI RD ,-1,,,,
,CN,A&H INTERNATIONAL COSMETICS, NO 1298 JU TING RD FENGXIAN SHANGHAI CN ,-1,,,,
,CN,A&H INTERNATIONAL COSMETICS CO LTD, NO 338 ZHUANGWU ROAD ZHUANGHANG TOWN FENGXIAN DISTRICT ,-1,,,,
,CN,A&H QINGDAO LTD DONGGUAN BRANCH, ROOM 105 BUILDING 7 NO 8 NORTH-SOUTH AVENUE WEIYUAN HUMEN ,76,91.30434782608697,74.22680412371135,83.8793288250541,No
,VN,A&J VIETNAM CO LTD, LOT NO47-10 N16STREET PHUOCDONG IP PHUOC DONG COMMUNE GO DAU DIST ,62,93.33333333333333,74.28571428571429,85.05175983436854,No
,DE,A&K AUTOTEILE GMBH,INDUSTRIESTRASSE 1 WEILBURG 35781 WEI DE ,-1,,,,
,KR,A&K FAMILY CO LTD, 262 42 SINCHON 4-RO DONGNAM-GU CH EONAN-SI CHUNGCHEONGNAM-DO KOREA R OK 31176 TEL 82-41-577- ,-1,,,,
,CN,A&K GLOBAL CO LTD, UNIT A & B 10/F CITIC TOWER NO 1 TIM MAE ROAD C ONG KONG HK ,-1,,,,
135.0,VN,A&M,LOT P15 N1 ST NAM TAN UYEN EXTENDED INDUSTRIAL PARK UYEN HUNG ,150,100.0,68.0,86.08695652173914,No
135.0,VN,A&M,P15 N1 ST NAM TAN UYEN EXTENDED IP UYEN HUNG WARD TAN UYEN CITY ,150,100.0,68.0,86.08695652173914,No
,BE,A&M MACHINERY BV,INDUSTRIESTRAAT 23 ,-1,,,,
,CN,A&M POLYMER TECHNICS CO LTD, NO EAST OF TAIGU ROAD LILI TOWN SUZHOU JS CHINA ,-1,,,,
,KR,A&P CREBIZ CO LTD, 563 NEUNGHEODAE-RO NAMDONG-GU INCHON KOREA ,-1,,,,
,NI,A&T NICARAGUA S A,COYOTEPE 800 MTS AL NORTE CARRET MASAYA TIPITAPA MASAYA NICARAGUA NIC ,78,75.0,62.7906976744186,69.69160768452983,No
136.0,CN,A&U GROUP,LIMITED BLOCK C 23/F LOCKHART ROAD 315-321 LOCKHART ROAD WAN CHAI HONG KONG ,65,100.0,87.37864077669903,94.51245251160829,No
136.0,CN,A&U GROUP,LIMITED BLOCK C 23/F LOCKHART ROAD 315-3 21 LOCKHART ROAD WAN CHAI HONG KO NG ,65,100.0,87.37864077669903,94.51245251160829,No
,PK,A&Y FOOD INDUSTRIES PVT LTD, PLOT # 1 SECTOR A/3 KARACHI EXPORT PROCESSING ZONE LANDHI KARACHI 75150 PAKISTAN ,-1,,,,
,DE,A/S P K JEPPESEN OG SOEN,KORNBUEN 2 ,-1,,,,
,IT,A1 ARREDAMENTI S R L, VIA GIOVANNI SANTI 18 / 12 ,-1,,,,
,CA,A1 ECONOMIC TIRES INC,2965 ISLINGTON AVENUE APT 16 ,-1,,,,
,CA,A1 ECONOMIC TIRES INC,10575 BOUL SAINTE GERTRUDE ,-1,,,,
,CA,A1 GLOBAL CONTAINER SHIPPING INC,2727 STEELES AVE WEST SUITE 100 TORONTO ON CANADA POSTAL CODE: M3J 3G9 PHONE: 416-400-40-72 ++ ,-1,,,,
137.0,PH,A1 GLOBAL LOGISTICS,8414 DR ARCADIO SANTOS AVENUE SUCAT PARANAQUE 1700 PHILIPPINES EMAIL FAYEA1GLOBAL-LOGISTICS COM ,151,100.0,77.51937984496125,90.2258173238962,No
138.0,PH,A1 GLOBAL LOGISTICS,AS AGENT OF VILLALTA SALAMANCA KRIZTOFER BLK LOT 14-15 VIRGO ST FELIZANA SUBD IMUS CAVITE PHILIPINES PHONE 6328758423 ,152,100.0,78.2051282051282,90.52396878483836,No
137.0,PH,A1 GLOBAL LOGISTICS,8414 DR ARCADIO SANTOS AVENUE SUCAT PARANAQUE 1700 PHILIPPINES ,151,100.0,77.51937984496125,90.2258173238962,No
138.0,PH,A1 GLOBAL LOGISTICS,AS AGENT OF STEPHEN LESNIAK BLK LOT 14-15 VIRGO ST FELIZANA SUBD IMUS CAVITE PHILIPINES PHONE 6328758423 ,152,100.0,78.2051282051282,90.52396878483836,No
,KR,A1 GOLF,251 SEOKSEONG-RO GIHEUNG-GU YONGIN-SI GYEONGGI-DO KR ,-1,,,,
,MX,A1 S A DE C V, -2498 EMAIL DARINKA VENTASMULTISENAL COM MX NUBES NO 252 COL JARDINES DEL PEDREGAL ALCALDIA ,-1,,,,
,IN,A1 TEXT PVT LTD, OFF NO 21 COMMERCIAL BLDG NO 2 32/1CHAKALA CTS NO 211 & 212 A K ROAD ,-1,,,,
,DE,A123 SYSTEMS S R O,NA ROVINCE 918 ,-1,,,,
,IN,A1PRIME NUTRITIONS PVT LTD, 114 1ST FLR TARAMANDAL COMPLEX 5-9-13 SAIFABAD ,-1,,,,
139.0,EE,A2 DISAIN OU,PLASTI MAO KULA PAIDE VALD 75751 JARVAMAA ESTONIA ,153,100.0,94.28571428571428,97.51552795031056,No
139.0,EE,A2 DISAIN OU,PLASTI MAO KULA PAIDE 75751 JARVAMAA ESTONIA ,153,100.0,94.28571428571428,97.51552795031056,No
,TW,A2A MANUFACTURING CO LTD, 53 YONG-AN STREET ,-1,,,,
,DE,A2S EINRICHTUNGSSYSTEME GMBH,ADAM STEGNER STRASSE 19 96342 STOCKHEIM GERMANY ,-1,,,,
,IN,A2Z FILTRATION SPECIALITIES PRIVATE,PLOT NUMBER 175-176 PHASE I SECTOR 3 INDUSTRIAL ESTATE GROWTH CENRE DISTRICT REWARI ,-1,,,,
,IN,A2Z FILTRATION SPECIALITIES PVT LTD, 175 PHASE-I BAWAL 123501 IN ,-1,,,,
,IN,A2Z FILTRATION SPECIALITIES PVT LTD, D-1 INFOCITY PHASE-II SEC-33 GURUGRAM - 122001 HARYANA INDIA ,66,75.0,69.44444444444444,72.58454106280195,No
,PH,A2Z LOGISTICS INC,LOT 3281 E PHASE 6A LAGUNA TECHNO PARK SPECIAL ZONE BINAN LAGUNA PH ,-1,,,,
140.0,ES,A3 LOGISTICS1994 S L,EDIFICIO AVANT CALLE SELVA 12 2A 08820 EL PRAT DE LLOBREGAT BARCELONA -SPAIN ,154,93.75,88.69565217391305,91.55245746691872,No
140.0,ES,A3 LOGISTICS1994 SL,EDIFICIO AVANT CALLE SELVA 12 2 PLANTA EL PRAT DE LLOBREGAT BARCELONA ,154,93.75,88.69565217391305,91.55245746691872,No
,BR,A5 EXPORT SPA,RUT: 76 860 657-9 AMERICO VESPUCIO NORTE 2700 OFICINA701 VITACURA SANTIAGO CHILE ,155,88.0,73.03370786516854,81.49291646311677,No
,BR,A5 EXPORT SPA AV AMERICO VESPUCIO,#2700 DEPTO 701VITACURA RM CHILE,-1,,,,
,BR,A5 EXPORT SPA CERRO EL PLOMO,5420 SANTIAGO RM 755000 CHILE,-1,,,,
141.0,CL,A5 EXPORT SPA RUT,76 860 657-9 AMERICO VESPUCIO NORTE 2700 OFICINA701 VITACURA SANTIAGO CHILE ATTN : PABLO SERRANO PINCETIC EMAIL: PABLOS@A5EXPORT CL ,155,78.57142857142857,100.0,87.88819875776397,No
141.0,CL,A5 EXPORT SPARUT,76 860 657-9 AMERICO VESPUCIO NORTE 2700 OFICINA701 VITACURA SANTIAGO CHILE ATTN : PABLO SERRANO PINCETIC EMAIL: PABLOS@A5EXPORT CL ,155,78.57142857142857,100.0,87.88819875776397,No
,RO,A51 SNC,VIA DELLA SCAFA 19 FIUMICINO 00054 IT ,-1,,,,
,TR,A7 DI TCARET A,ORGANZE SANAY BLGES 1 KISIM 1 CADDE NO17 DOSEMEALTI ,156,66.66666666666667,83.11688311688312,73.81893468849992,No
,TR,A7 DIS TIC A S,ORGANIZE SAN BOLGESI 1 CAD NO:17 DOSEMEALTI ,156,66.66666666666667,83.11688311688312,73.81893468849992,No
,CN,AA 1218 CO LTD, FLAT 7B PROSPECT MANSION 66-72 PA TERSON STREET CAUSEWAY BAY ,-1,,,,
,CR,AA ALLIANZ MOVING CR S A,SAN DIEGO TRES RIOS CARTAGO COSTA RICA CEDULA JURIDICA 3-101-703582 506-4010-1015 ,-1,,,,
,ZA,AA BADENHORST WINES,1 EVERGREEN LANE,-1,,,,
142.0,AU,AA COMPANY PTY LTD, LEVEL 1 GASWORKS PLAZA 76 SKYRING TERRACE NEWSTEAD QLD 4006 ,157,100.0,89.8876404494382,95.60332193453836,No
142.0,AU,AA COMPANY PTY LTD, LEVEL 1 TOWER A GASWORKS PLAZA 76 SKYRING TERRACE NEWSTEAD QLD 4006 ,157,100.0,95.74468085106383,98.14986123959298,No
142.0,AU,AA COMPANY PTY LTD, LEVEL 1 TOWER A GASWORKS PLAZA 76 SKYRING TERRACE NEWSTEAD QLD ,157,100.0,95.74468085106383,98.14986123959298,No
143.0,JP,AA JAPAN PVT LTD, 1-28-21 2F HAYABUCHI TSUZUKI-KU YOKOHAMA KANAGAWA 224-0025 JAPAN JP YOKOHAMA 224-0025 ,158,100.0,69.0909090909091,86.56126482213439,No
143.0,JP,AA JAPAN PVT LTD, 1 28 21 HAYABUCHI TSUZUKI KU ,158,100.0,60.31746031746032,82.74672187715667,No
