Group,Country,Shipper Name,Shipper Address,Location Index
,BR,A5 EXPORT SPA CERRO EL PLOMO,5420 SANTIAGO RM 755000 CHILE,832
141,CL,A5 EXPORT SPA RUT,76 860 657-9 AMERICO VESPUCIO NORTE 2700 OFICINA701 VITACURA SANTIAGO CHILE ATTN : PABLO SERRANO PINCETIC EMAIL: PABLOS@A5EXPORT CL ,833
141,CL,A5 EXPORT SPARUT,76 860 657-9 AMERICO VESPUCIO NORTE 2700 OFICINA701 VITACURA SANTIAGO CHILE ATTN : PABLO SERRANO PINCETIC EMAIL: PABLOS@A5EXPORT CL ,833
,RO,A51 SNC,VIA DELLA SCAFA 19 FIUMICINO 00054 IT ,834
,TR,A7 DI TCARET A,ORGANZE SANAY BLGES 1 KISIM 1 CADDE NO17 DOSEMEALTI ,835
,TR,A7 DIS TIC A S,ORGANIZE SAN BOLGESI 1 CAD NO:17 DOSEMEALTI ,836
,CN,AA 1218 CO LTD, FLAT 7B PROSPECT MANSION 66-72 PA TERSON STREET CAUSEWAY BAY ,837
,CR,AA ALLIANZ MOVING CR S A,SAN DIEGO TRES RIOS CARTAGO COSTA RICA CEDULA JURIDICA 3-101-703582 506-4010-1015 ,838
,ZA,AA BADENHORST WINES,1 EVERGREEN LANE,839
142,AU,AA COMPANY PTY LTD, LEVEL 1 GASWORKS PLAZA 76 SKYRING TERRACE NEWSTEAD QLD 4006 ,840
142,AU,AA COMPANY PTY LTD, LEVEL 1 TOWER A GASWORKS PLAZA 76 SKYRING TERRACE NEWSTEAD QLD 4006 ,841
142,AU,AA COMPANY PTY LTD, LEVEL 1 TOWER A GASWORKS PLAZA 76 SKYRING TERRACE NEWSTEAD QLD ,842
143,JP,AA JAPAN PVT LTD, 1-28-21 2F HAYABUCHI TSUZUKI-KU YOKOHAMA KANAGAWA 224-0025 JAPAN JP YOKOHAMA 224-0025 ,843
143,JP,AA JAPAN PVT LTD, 1 28 21 HAYABUCHI TSUZUKI KU ,844
143,JP,AA JAPAN PVT LTD, 1-28-21 2F HAYABUCHI TSUZUKI-KU YOKOHAMA KANAGAWA 224-0025 JAPAN JP YOKOHAMA224-0025 ,843
143,JP,AA JAPAN PVT LTD, 1-28-21 HAYABUCHI TSUZUKI-KU YOKOHAMA-SHI 14 224-002 ,845
,IN,AA LABELS PRIVATE LIMITED, I 64 KASNA INDUSTRIAL AREA SITE V GREATER NOIDA U P ,846
,CN,AA MILLS,1150 EVEREE INN ROAD GRIFFIN GA UNITED STATES,847
,IT,AA SRL, VIA GIOVANNI DA PROCIDA 3 PAGANO ,848
144,VN,AA TAY NINH CORP,GROUP 1 BUNG BINH HAMLET HUNG TH TAY NINH VIETNAM ,849
144,VN,AA TAY NINH CORP,GROUP 1 BUNG BINH HAMLET HUNG TH TAY NINH TAY NINH VIETNAM ,850
144,VN,AA TAY NINH CORP,GROUP 1 BUNG BINH HAMLET HUNG TH TRANG BANG 37 VIET NAM ,851
145,VN,AA TAY NINH CORP,OOCL LOGISTICS VIETNAM CO LTD O/B AA TAY NINH CORPORATION GROUP 1 BUNG BINH HAMLET HUNG THUA N COMMUNE TAY NINH 73000 VN,852
145,VN,AA TAY NINH CORP,OOCL LOGISTICS VIETNAM CO LTD O/B AA TAY NINH CORPORATION GROUP 1 BUNG BINH HAMLET HUNG THUA N COMMUNE TAY NINH 84000 VN,853
145,VN,AA TAY NINH CORP,OOCL LOGISTICS VIETNAM CO LTD O/B AA TAY NINH CORPORATION GROUP 1 BUNG BINH HAMLET HUNG THU AN COMMUNE TAY NINH 84000 VN,853
,VN,AA TAY NINH CORP,ADD GROUP 1 BUNG BINH HAMLET HUNG THUAN COMMUNE TRANG BANG DISTRICT TAY NINH PROVINCE VIET NAM ,854
146,CN,AAA LINE INTERNATIONAL CHINA CORP,ROOM 15B NO 985 DONGFANG ROADPUDONGNEW DISTRICT SHANGHAI CN ,855
146,CN,AAA LINE INTERNATIONAL CHINA CORP,ROOM 15B NO 985 DONGFANG ROAD PU DONG NEW DISTRICT SHANGHAI P C:200120 EMAIL:SERVICE@AAA-LINE CN;SERVICE01@AAA-LINE CN TEL: 021-68782688 F,856
146,CN,AAA LINE INTERNATIONAL CHINA CORP,ROOM 15B NO 985 DONGFANG ROAD PUDONG NEW DISTRICT SHANGHAI ,857
,VN,AAA MERCHANDISE CORP,VIENERGY CO LTD O/B AAA MERCHANDISE CORP O/B DAH LIH PUH CO PHUC SON INDUSTRIAL PARK,858
147,CN,AAA MOULD LIMITED, ROOM 906 BUIDING THREE LONGBANG KEJIE 2ND ROAD NO 375 MA TIAN STRE ,859
147,CN,AAA MOULD LTD,ROOM 906 BUIDING THREE LONGBANG KEJIE 2ND ROAD NO 375 MA TIAN STRE ,860
148,GU,AAA MOVING STORAGE INC,747 E SHIP CREEK AVE ANCHORAGE AK 996501 ,861
148,GU,AAA MOVING STORAGE INC,717 E SHIP CREEK AVE ANCHORAGE AK 99501 ,862
,VN,AAA SAIGON INTERNATIONAL TRADE SE,8282 LY CHINH THANG WARD 8 DIST 3 HCMC VIETNAM ,863
149,VN,AAA SAIGON INTERNATIONAL TRADE SERVICES CO LTD, 82 82 LY CHINH THANG WARD 8 DIST 3 HCMC VIETNAM ,864
149,RO,AAA SOCIETA AGRICOLA A RESPONSABIL,VIA DI FIORANELLO 32/34 ,865
,PK,AAA SOLUTIONS,PLOT NO: PLOT 51 SECTOR 12/C NORTH KARACHI INDUSTRIAL AREA KARA PAKISTAN ,866
150,TW,AAA WORLD WIDE ENTERPRISES LTD,5F -7 NO 183 SEC 4 ZHONGXIAO E RD DAAN DIST TAIPEI TAIWAN R O C ,867
150,TW,AAA WORLD WIDE ENTERPRISES LTD,5F NO 183 SECTION 4 CHUNG SHIAO EAST RD ,868
151,IN,AAACORP EXIM INDIA PRIVATE LIMITED, 2ND FLOOR C-206 GHATKOPAR INDUSTR ESTATE LBS MARG GHATKOPAR-W ,869
151,IN,AAACORP EXIM INDIA PRIVATE LIMITED, 2ND FLOOR C-206 GHATKOPAR INDUSTRIAL ESTATE LBS MARG ,870
152,VN,AACHEN OPTICAL FIBER CONEC TECHNOLO,WORKSHOP X2 X3 X5 IN HAI THANH WOR KSHOP AREA FORLEASE HAI THANH WAR D DUONG KINH DISTRICT HAIPHONG VN ,871
152,VN,AACHEN OPTICAL FIBER CONEC TECHNOLO,WORKSHOP X2 X3 X5 IN HAI THANH WORKAREA FOR LEASE HAI THANH WARD DUONGHAI PHONG VN ,872
152,VN,AACHEN OPTICAL FIBER CONEC TECHNOLO COMPANY, WORKSHOP X5 X3 IN HAI THANHWORKSHOP AREA FOR LEASE HAI THANH WARD DUO NG KINH DISTRIC ,873
152,VN,AACHEN OPTICAL FIBER CONEC TECHNOLOGY CO LTD, WORKSHOP X5 IN HAI THANH WORKSHOP A HAI THANH WARDDUONG KINH DISTRICT HAI PHONG CIVN ,874
,DE,AACHENER PRINTEN &,SCHOKOLADENFABRIK BORCHERSSTR 18 52072 AACHEN GERMANY ,875
153,DE,AACHENER PRINTEN & SCHOKOLADENFABRI HENRY LAMBERTZ GMBH CO,KG BORCHERSTRASSE 18 ,876
,BE,AACHENER PRINTEN UND SCH FABRIK,H LAMBERTZ GMBH BORCHERSSTR 18 ,877
153,BE,AACHENER PRINTEN UND SCHOKOLADE,BORCHERSSTR 18 AACHEN 52072 DE ,878
153,DE,AACHENER PRINTEN UND SCHOKOLADE,BORCHERSSTR 18 AACHEN 52072 DE ,878
153,BE,AACHENER PRINTEN UND SCHOKOLADEN,F H LAMBERTZ GMBH BORCHERSSTR 18 ,879
153,DE,AACHENER PRINTEN&SCHOKOLADENFABRI,BORCHERSTRASSE 18 AACHEN NW 52072 GERMANY ,880
,CN,AACURAPID HONG KONG LIMITED, ROOM 703B 7F PARK IN COMMERCIAL CENTRE NO 56 DUNDAS STREET MONG KOK KOWLOON HONG KONG 999077 ,881
,IN,AADEV LIGHTING SOLUTIONS,A-002/018 SITE 5 KANSA IND AREA GAUTAM BUDHA NAGAR ,882
,IN,AADHAR COMPANIES,DRTC HOUSE BEHIND OLYMPIC COMPLEX ,883
,IN,AADHI EXPORT, NO 215/11 UP MAHARAJA TOWERS COTTON CITY ESTATE GN MILS ,884
154,IN,AADHI GRANITES INDIA PRIVATE LIMITE, NO 26 KOTHUKARAR STREET AYEEPALA SIRUVALUR -638054 GOBICHETTYPALAYA ,885
154,IN,AADHI GRANITES INDIA PRIVATE LIMITE, NO 26 KOTHUKARAR STREET AYEEPALAY SIRUVALUR -638054 GOBICHETTYPALAYA ,886
,IN,AADI SHREE FASTENER INDUSTRIES VPO BHAGWANPURA SAHNEWAL DEHLON, ROAD LUDHIANA PUNJAB INDIA ,887
,IN,AADI SHREE FASTENER INDUSTRIES VPO BHAGWANPURA SAHNEWAL DEHLON, ROAD ,888
155,TW,AAEON TECHNOLOGY INC,5F NO 135 LANE 235 BAOQIAO RD XINDIAN DISTRICT NEW TAIPEI CITY 231 TAIWAN ,889
155,TW,AAEON TECHNOLOGY INC,5F NO 135 LANE 235 PAO-CHIAO ROAD HSIN- TIEN DIST NEW TAIPEI CITY 231 TAIWAN R O C ,890
,SA,AAF INTERNATIONAL AIR FILTRATION,SYSTEMS LLC P O BOX 28564 ,891
,ES,AAF S A,URARTE 11 POL IND ALI GOBEO VITORIA-GASTEIZ PV 01010 SPAIN ,892
,CN,AAF SUZHOU CO LTD, 116 CHANGYANG ST SIP USCI:91310115MA1K3JR070 ,893
,CN,AAG HOLDINGS LIMITED, LEVEL 10 NO 241 KI LUNG ST SHAM SHUI PO HONG KONG 999077 CHINA ,894
,DK,AAGE OSTERGAARD A/S,ISLANDSVEJ 25 ,895
,IN,AAGHAZ BOOK CENTRE,2/60 HARIJAN BASTI EAST GOKUL PUR ,896
,GB,AAI INTERNATIONAL LTD,OFFICE 4 GRAIGS BUSINESS CENTRE ,897
,JP,AAI MOTORSPORTS CO LTD, RM 1702 SINO CENTRE 582-592 NATH AN RD MONGKOK KLN HONG KONG HO NG KONG ,898
,IN,AAJ ENTERPRISES PRIVATE LIMITED, SY NO 6 HUSKUR ROAD MAKALLI VILLAGERURAL 131001 KARNATAKA INDIA KARNATAKA 131001 IN ,899
156,JP,AAJ PLUS K K,2 26 6 MOTOKI ADACHI KU ,900
156,JP,AAJ PLUS K K,2-26-6 MOTOKI ADACHI-KU TOKYO 123-0853 JAPAN TEL: +81358455297 ,901
156,JP,AAJ PLUS K K,2 26 6 MOTOKI ,902
,DK,AAK DENMARK A/S,SLIPVEJ 4 ,903
,GB,AAK INTERNATIONAL,KING GEORGE DOCK ,904
157,MX,AAK MEXICO SA DE CV, AV HEROES DE NOCUPETARO 1022 COL INDUSTRIAL CP 58130 ,905
157,MX,AAK MEXICO SA DE CV, AV HEROES DE NOCUPETARO 1022 COL INDUSTRIAL C P 58130 MORELIA MICHOACAN MEXICO ,906
,SE,AAK SWEDEN AB,VASTRA KAJEN 9 ,907
,IN,AAKAAR IRON CREATIONS PVT LTD, 812-E 12 B 812-G 25-26 SAMTEL ZONE RIICO IND ,908
158,SG,AAKAR FOUNDRY PVT LTD, SURVEY NO 341/2 GANPATI MAL BEHIND NHEC SOMATANE PHATA TALEGAON-DABHADE TA L MAVAL ,909
158,IN,AAKAR FOUNDRY PVT LTD, SURVEY NO 341/2 NEAR TO NH4 SOMAT ANE PHATA TALEGAON DABHADE ,910
159,IN,AAKARSH EXPORT,F 21 OKHLA INDUSTRIAL AREA PHASE 1 ,911
159,IN,AAKARSH EXPORT,F-21 OKHLA INDUSTRIAL AREA PH- 1 ,912
,IN,AAKASH GLOBAL FOODS PRIVATE LIMITED, SURVEY NO 13/1/5 16/2 17/4 VILLA INDORE MP 453551 INDIA ,913
,IN,AAKRITI MANUFACTURING PVT LTD, F-165 E P I P NEEMRANA DISTRICT ,914
,IN,AAKRITI MANUFACTURING PVT LTD, IEC NO 0511056991 F-165 EPIP NH-8 NEEMRANA RAJASTHAN 301705 RJ IN ,915
,IN,AAKSHITA INTERNATIONAL AHINSA BHAWAN SHANKAR, ROAD NEW RAJINDER NAGAR NEW DELHI 110060 US ,916
160,CN,AAKT WORLDWIDE LIMITED, ROOM 1702 17/F KOWLOON HOUSE NO 555NATHAN ROAD MONG KOK KOWLOON HONG KONG 999077 CHINA ,917
160,CN,AAKT WORLDWIDE LIMITED, ROOM 1702 17 / F KOWLOON HOUSE NO 555 NATHAN ROAD MONG KOK HK ,918
,KP,AAL KOBE,C/O COLUMBIA SHIPMANAGEMENT LTD 21 SPYROU KYPRIANOU AVENUE YERMASOYIA 4042 LIMASSOL CYPRUS ,919
,SA,AAL MIR PLASTICS IND LLC,INDUSTRIAL AREA 11 SHARJAH UNITED ARAB EMIRATES ,920
,DE,AALBERTS INTEGRATED PIPING SYSTEMS,KFT MAGLODI UT 16D BUDAPEST 1106 HU ,921
161,TW,AALBERTS INTEGRATED PIPING SYSTEMS,11F 2 NO 175 ZHONGZHENG 2ND ROAD L DISTRICT KAOHSIUNG TAIWAN 80274,922
161,TW,AALBERTS INTEGRATED PIPING SYSTEMS APAC INC,11F 2 NO 175 ZHONGZHENG 2ND RD LINGYA ,923
,FR,AALBERTS INTERGRATED PIPING SYSTEMS,46 RUE DE L INDUSTRIE 45550 SAINT DENIS DE L HOTEL FRANCE ,924
,GB,AALCO METALS LTD,207 GREAT HOWARD STREET LIVERPOOL L5 9Z GB ,925
,IS,AALESUND SEAFOOD AS MOLOVEIEN,3 B ALESUND 6004 NO,926
,IN,AALISHAN EXPORT,26-A RAMAKRISHNA PURAM ,927
,IN,AALIYA STONES,NEAR DULLA KUWA MASJID ,928
,SG,AALST CHOCOLATE PTE LTD, 26 TUAS AVENUE 7 SINGAPORE 639273 SINGAPORE ,929
,GB,AAM,131 PARKINSON LANE HALIFAX HX1 3RD GB ,930
,IN,AAM AUTO COMPONENT INDIA PRIVATE,B 400 INDOSPACE INDUSTRIAL PARK BHAMBOLI CHAKAN ,931
162,IN,AAM INDIA MANUFACTURING CORP, GAT NO 787 788 VILLAGE HUNGA TAL OPP SUPA M I D C DIST AHMEDNAGAR ,932
162,IN,AAM INDIA MANUFACTURING CORP, GAT NO 787&788 VILL HUNGA TALUKA PARNER OPP SUPA MIDC SUPA ,933
163,MX,AAM MAQUILADORA MEXICO,AVENIDA COMERCIANTES 1300 PARQUE INDUSTRIAL FIPASI ,934
163,MX,AAM MAQUILADORA MEXICO S DE RL DE C,AV LOS COMERCIANTES 1300 PARQUE IND FIPASI ,935
,LA,AAM MAQUILADORA MXICO S DE R L 1300 DE CV, AVE COMERCIANTES SILAO 36100 ,936
,DE,AAM POLAND SP ZO O,SZARYCH SZEREGOW 16-18 ,937
,BE,AAMEC NV,EIKELAARSTRAAT 21 B-3600 GENK ,938
,IN,AAMOR INOX LIMITED, A-30 SITE-IV UPSIDC INDL AREA SAHIBABAD UTTAR PRADESH ,939
,BE,AAMS SALVARANI BVBA,SINT-BARBARASTRAAT 34 MALDEGEM BELGIUM ,940
,GB,AAMY YBCA0081053,BRYCE RUTHERFORD ORIGIN 4 BROOKFIELDS CLOSE CAMBRIDGE CB8 7DY ,941
,GB,AAMY YBCA0081241 MICHAEL MCFARLAND ORIGIN 17A EMMANUEL, RD CAMBRIDGE CB1 1JW ,942
,GB,AAMY YBCA0081944,KEVIN RINEAR ORIGIN 3 CATHERINE HOUSE SAWSTON CB22 3XE ,943
,GB,AAMY YBCA0082008 CHRISTINA ELDER ORIGIN,143 HILLS ROAD FLAT 64 CAMBRIDGE CB2 8RA,944
,IN,AAN CLOTHINGS LLP,GURUGRAM PLOT NO-293 UDYOG VIHAR PH-VI GURGAON 122015 INDIA ,945
,JP,AAN JAPAN CO LTD, 263-2 ROPPOUGAOKA YOTSUKAIDO-SHI 12 284-0008 JAPAN ,946
,IN,AANCH INVENTIONS,E 49/6 OKHLA INDUSTRIAL AREA PHASE II NEW DELHI DELHI 110020 DL IN ,947
,IT,AANDG 23 SRL, VIA DORSALE MASSA AVENZA SNC ,948
