index,group,shipper_name,first3_addresses,set,Latitude,Longitude
301120,19.0,CHANGSHU CHANGYEEIMPORTEXP CO LTD,ROOM 1518 BLOCK B WORLD TRADE CENTER,test,13.0122651,77.5556819
484451,20.0,CHANGSHU CHANGYI STEEL TUBE CO LT,CHANGSHU JIANGSU ;  LINCHANG SANFENG INDUSTRIAL PARK 215500 CHANGSHU,val,31.64615,120.74221
293792,20.0,CHANGSHU CHANGYI STEEL TUBE CO LTD,SANFENG INDUSTRIAL PARK CHANGSHU CHANSGHU JIANGSU CN,val,31.64615,120.74221
220426,,CHANGSHU CHANTION IMPORT & EXPORT CO,ROOM 405 BUILDING 1 HSBC TIMES SQUARE NO 22 HUANGHE ROAD CHANGSHU JIANGSU CHINA 215500,test,31.64615,120.74221
337506,,CHANGSHU CHEERY IMPORT & EXPORT CO LTD,263 HUANGHE RD CHANGSHU ;  263 HUANGHE RD CHANGSHU JIANGSU ;  263 HUANGHE RD CHANGSHU JIANGSU C,test,31.64615,120.74221
205851,,CHANGSHU CHENGDING NON WOVEN FABRIC,NANDU BRIDGE XUSHI DONGBANG TOWN CHANGSHU CITY JIANGSU PROVINCE CHINA,val,32.65278,120.93333
389022,,CHANGSHU CHENGXIN,BUILDING MATERIAL XINGANG TOWN,val,23.552064,120.347433
558075,21.0,CHANGSHU CHENGYI COLOR PRINTING PACKAGING CO LTD,NO 1 INDUSTRY PARK WANGZHUANG TOWN CHANGSHU CHINA,val,31.64615,120.74221
887,21.0,CHANGSHU CHENGYI COLOR PRINTING PACKING CO LT,D NO 1 INDUSTRY PARK,val,25.174672,-104.555333
169009,21.0,CHANGSHU CHENGYI COLOR PRINTING PACKING CO LTD,NO 1 INDUSTRY PARK WANGZHUANG TOWN CHANGSHU SUZHOU 215553 CHINA,val,31.64615,120.74221
30063,22.0,CHANGSHU CHENLEI APPAREAL CO LTD,NO 8 LONGTENG ROAD MEILI TOWN ;  NO 8 LONGTENG ROAD MEILI TOWN CHANGSHU CN,test,31.64615,120.74221
278994,22.0,CHANGSHU CHENLEI APPAREL CO LTD,NO 8 LONGTENG ROAD MEILI TOWN CHANGSHU CN ;  NO 8 LONGTENG ROAD MEILI TOWNCHANGSHU32CHINA,test,23.7716,108.553
381665,23.0,CHANGSHU CHENLEI IMPORT & EXPORT CO,NO8 LONGTENG ROAD MEILI TOWN,test,0.0,0.0
403733,23.0,CHANGSHU CHENLEI IMPORT&EXPORT CO LTD,NO 8 LONGTENG ROAD MEILI TOWN CHANGSHU CITY JIANGSU CHINA,test,31.64615,120.74221
308442,23.0,CHANGSHU CHENLEI IMPORTEXPORT CO,NO 8 LONGTENG ROAD MEILI TOWN CHAN GSHU CITY,test,0.0,0.0
81182,24.0,CHANGSHU CHENMING HIGH TECH,NO 1 FUYUAN ROAD SHANGHU TOWN CHANGSHU CITY JIANGSU PROVINCE CHINA 215500 PHONE: 86-512-52122530,test,0.0,0.0
499147,24.0,CHANGSHU CHENMING HIGH TECH INTERNA,NO 1 FUYUAN ROAD SHANGHU TOWN ;  NO 1 FUYUAN ROAD SHANGHU TOWN 215500 CHANGSHU ;  NO 1 FUYUAN ROAD SHANGHU TOWN CHANGSHU CITY JIANGSU,test,31.64615,120.74221
132546,24.0,CHANGSHU CHENMING HIGH TECH INTERNA NO,4235 4TH FLOOR HARDWARE MARKET MOCHENG STREET CHANGSHU,test,0.0,0.0
359639,24.0,CHANGSHU CHENMING HIGH TECH INTERNA TRADE CO LT,D NO 1 FUYUAN ROAD SHANGHU TOWN,test,22.645864990841,120.554577000697
235195,24.0,CHANGSHU CHENMING HIGH TECH INTERNATIONAL TRADE CO LT,D NO 1 FUYUAN ROAD SHANGHU TOWN CHA ; D NO 4235 4TH FLOOR HARDWARE MARKET,test,47.688301,-122.21269
506540,,CHANGSHU CHENRUI IMPORT & EXPORT CO LTD,NO 208 BUILDING 11 INTERNATI ONAL AUTOMOTIVE CENTER,val,48.8897163,2.4067406
315716,,CHANGSHU CHFIMPORT&EXPORTCO LTD,826 BLOCK 1 NO 75 NEW CENTURY AVENUE CHANGSHU JIANGSU CHINA,test,31.64615,120.74221
491846,,CHANGSHU CITY BOWEISEN CLOTHING CO,NO 152 TAI AN STREET CHANGSHU CITY SUZHOU 215500,test,31.64615,120.74221
169010,,CHANGSHU CITY COEXISTING CLOTHING CO LTD,ROOM 7891 ANYAN ROAD SHANGHU TOWN CHANGSHU CITY 215500,test,55.1067801,33.2395678
389023,25.0,CHANGSHU CITY MOCHENG,NO ;  NO 4 ;  NO 4222-76 4/F HARDWARE MARKET CLOTHING CITY NO 9 BAIXUE RD,val,0.0,0.0
675560,25.0,CHANGSHU CITY MOCHENG NO,4222-76 FLOOR 4 HARDWARE MARKET CLOTHING,val,-1.58873,103.615921
330170,25.0,CHANGSHU CITY MOCHENG ST AOGEJIA DAILY SALES DEPARTMENT,NO 4222-76 FL 4 HARDWARE MARKET CLOTHING CITY NO 9 BAIXUE ROAD 215556 CHINA,val,18.8172,108.73388
37455,25.0,CHANGSHU CITY MOCHENG ST AOGEJIA DAILY SALES DEPT NO,4222-76 FLOOR 4HARDWARE MARKET CLOTHING CITY NO 9 BAIXUE ROAD CHANGSHU CITY CHINA; 4222-76 FLOOR 4HARDWARE MARKET CLOTHING CITY NO 9 BAIXUE ROAD CHANGSHU CITY CN,val,31.64615,120.74221
66591,25.0,CHANGSHU CITY MOCHENGSTREET AOGEJIA DAILY SALES DEPARTMENT NO,4222-76 FLOOR 4 HARDWARE MARKET CLOTHING CITY NO 9 BAIXUE ROAD CHANGSHU JS CN,val,31.64615,120.74221
88405,,CHANGSHU CITY SHENGDA METAL PRODUCT WEST HUANZHEN,ROAD RENYANG ZHINTA 66 CHANGSHU JIANGSU 215539 CN,val,31.64615,120.74221
668243,,CHANGSHU CITY WANTE CLOTHING CO LTD,NO 88 ZHOUSHI ROAD MEILI TOWN CHANGSHU CITY 215500 CHINA,val,31.64615,120.74221
220427,,CHANGSHU COATEX ADDITIVES CO,HAINING RD 18 CHI-215522 CHANGSHU CHINA,val,31.64615,120.74221
565470,26.0,CHANGSHU COMMIN IMPORT & EXPORT CO LTD,703 BUILDING 1 HUIFENG TIMES PLAZA N 22 HUANGHE ROAD CHANGSHU ;  ROOM 703 HUIFENG TIMES PLAZA 22 HUANGHE ROAD JIANGSU CHANGSHUCN,val,31.64615,120.74221
147357,26.0,CHANGSHU COMMINIMPORTEXP CO LTD,703 BUILDING 1 HUIFENG TIMES PLAZA NO22 HUANGHE RD,val,29.84003,108.36452
315717,,CHANGSHU COOL COLOUR PRINTING CO LTD,EXPEDITORS O/B CHANGSHU COOL COLOUR PRINTING CO LTD ONE BUILDING OF XU SHI QI GAN C UN I DONGBANG TOWN CHANGSHOU JS CN,test,36.567348398,103.930027033
169011,27.0,CHANGSHU COSMO INTERNATIONAL CO,L BUILDING 2 CROSSROADS TUOJI ROAD XINKAIPU ROAD PITAG VILLAGE TIAN XIN DISTRICT CHANGSHA CHINA ; L TD SUITE 508 5TH FLOOR BLOCK C GANGAO CITY BUILDING NO 263 HUANGHE RO AD CHANGSHU JIANGSU CHINA 215500,test,31.64615,120.74221
169012,27.0,CHANGSHU COSMO INTERNATIONAL CO LTD,ADD SUITE 508 5TH FLOOR BLOCK C GA NGAO CITY BUILDING NO 263 HUANGHE ROAD CHANGSHU ;  SUITE 508 5TH FLOOR BLOCK C GANGAO CITY BUILDING NO 263 HUANGHE ROAD CHANGSHU JIANGSU CHINA 215500 ;  SUITE 508 5TH FLOOR BLOCK C GANGAO CITY BULIDING NO 263 HUANGHE ROAD CHANGSHU JIANGSU CHINA 215500,test,31.64615,120.74221
293793,,CHANGSHU DAFA WARP KNITTING CO LTD,18 LONGTENG ROAD TONGANG INDUSTRIALZONE MEILI CHANGSHU TEL:+86-512-52669013 CHINA ;  18 LONGTENG ROAD TONGGANG INDUST ZONE MEILI TOWN CHANGSHU ;  18LONGTENG ROAD TONGGANGI NDUSTRIAL ZONE MEILI TOWN CHANGSHUJIANGSU CHINA,val,30.90833,117.8
125426,,CHANGSHU DAJIA TEXTILES CO LTD,XIN QIAO VILLAGE GULI TOWN CHANGSH U CITY JIANGSU CHINA,val,32.63333,120.84444
235196,,CHANGSHU DE TEXILE CO LTD,XING YU ROAD HAIYU TOWN CHANGSHU JIANGSU CN,val,31.64615,120.74221
697506,,CHANGSHU DENIMALL BUSINESS DEPARTMENTNO,4219-147 FOURTH FLOORHARDWARD MARKETCHANGSHUJIANGSU CHINA,test,36.567348398,103.930027033
660971,28.0,CHANGSHU DEZRON METAL PRODUCTS CO,L DONGWANG VILLAGE XINZHUANG TOWNSHIPCHANGSHU JS CHINA ; NO 289 SHENZHANG ROAD DONG WANG VI LLAGE XIN ZHUA CHANGSHU CN ; NO 289 SHENZHANG ROAD DONG WANG VILLAGE XIN ZHUANG TOWN CHANGSHU CITY JIANGSU CHINA 215552,val,0.0,0.0
315718,28.0,CHANGSHU DEZRON METAL PRODUCTS CO LTD,289 SHENZHANG RD DONG WANG VILLAGE XIN ZHUANG TOWNSHIP JIANGSU ;  NO 289 SHENZHANG ROAD DONGW ANG VILLAGE XIN ZHUANG TOWN SHIP CHANGSHU CITY JIANGSU CHINA ;  NO 289 SHENZHANG ROAD DONGW ANG VILLAGE XIN ZHUANG TOWN SHIP CHANGSHU CITY JIANGSU CHINA 215552,val,22.965191194306,120.22946828987
169013,28.0,CHANGSHU DEZRON METAL PRODUCTS COMP 289TH SHENZHANG,ROAD DONGWANG VILL CHANGSHU JS 215500 CHINA,val,31.64615,120.74221
374346,28.0,CHANGSHU DEZRON METAL PROUDUCTS CO,NO 289 SHENZHANG ROAD DONG WANG VILLAGE XINZHUANG TOWN SHIP,val,22.965191194306,120.22946828987
660972,29.0,CHANGSHU DONGYU INSULATED COMPOUND,NO 2 DONGYU ROAD ;  NO 2 DONGYU ROAD CHANGSHU CITY JI ANGSU 215533 P R CHINA ;  NO 2 DONGYU ROAD CHANGSHU CITY JIA NGSU 215533 P R CHANGSHU CN,test,31.64615,120.74221
286371,29.0,CHANGSHU DONGYU INSULATED COMPOUND MATERIALS CO LTD,NO 2 DONGYU ROAD CHANGSHU CITY JIANGSU 215533 P R CHINA ;  NO 2 DONGYU ROAD CHANGSHU CITY JIANGSU 215533 P R CHINA TEL:+86-512-525213366 FAX: +86-512-52525973 WWW DONGYUFIBERGLA;  NO 2 DONGYU ROAD CHANGSHU CITY JIANGSU 215533 P R CHINA WWW DONGYUFIBERGLASS COM,test,8.08002,-72.35553
602228,30.0,CHANGSHU DOUBLE PEACE PET PRODUCTS,YUSHAN LINGCHANG CHANGSHU CITY 215500 JIANGSU PROVINCE ; YUSHAN LINGCHANG CHANGSHU CITY 215500JIANGSU PROVINCE CHINA 215500 CH ANGSHU CN,test,31.37762,120.95431
337507,30.0,CHANGSHU DOUBLE PEACE PET PRODUCTS FACTORY,YUSHAN LINGCHANG ;  YUSHAN LINGCHANG CHANGSHU CITY ;  YUSHAN LINGCHANG CHANGSHU CITY 215500,test,55.1067801,33.2395678
550748,,CHANGSHU DUKE TEXTILE CO LTD,118TH BUILDING32 6TH JINZHOU ROAD HIGH-TECH INDUSTRIAL PARK CHANGSHU ECNOMIC-TECHNOLOGYDEVELOPMENT ;  BUILDING 32 6TH JINZHOU ROAD ;  BUILDING 32 6TH JINZHOU ROAD CHAN GSHU HIGH TECH INDUSTRIAL PARK CHA NGSHU CITY CHINA 215500,test,16.485228676592,-92.473056111235
609426,,CHANGSHU DUWU TEXTILE TECHNOLOGY CO LTD,NO 1561 QINCHUAN STREET CHANGSHU CITY SUZHOU CITY JIANGSU PROVINCE 215500 CHINA,val,33.63611,116.97889
565471,31.0,CHANGSHU DYF INTERNATIONAL TRADE,NO 2 DONGYU ROAD ;  NO 2 DONGYU ROAD CHANGSHU CITY ;  NO 2 DONGYU ROAD CHANGSHU CITY JIANGSU 215533 CHINA,test,29.44395,118.88005
594961,31.0,CHANGSHU DYF INTERNATIONAL TRADE CO LT,D NO 2 DONGYU ROAD,test,31.685,86.6503
558076,,CHANGSHU ECONOMIC AND TRADE LONGKO CHANGSHU ECONOMIC AND TRADE LONGKO U CITY CO LT,D,val,53.389775588475,-6.268917708504
631587,,CHANGSHU ELECTRIC HEATING ALLOY MAT,NO 258 HUALIAN EAST ROAD ;  NO 258 HUALIAN EAST ROAD MEILI TOW 215500 CHANGSHU ;  NO 258 HUALIAN EAST ROAD MEILI TOWN CHANGSHU,val,31.64615,120.74221
646335,32.0,CHANGSHU ELEGANT LEATHER GOODS CO,NO 8 SHANGHU RORD SHANGHU TOWN,val,27.103835,78.576557
183698,32.0,CHANGSHU ELEGANT LEATHER GOODS CO LTD,NO 8 SHANGHU ROAD SHANGHU TOWN CHANGSHU JIANGSU CHINA ;  NO 8 SHANGHU RORD CHANGSHU 32 2155 54 CN,val,31.64615,120.74221
366851,,CHANGSHU ELITE PARTS CO LTD,NO 1 WAIWANGTANG ROAD WUXIN VILLAGE DAYI TOWN CHANGSHU JIANGSU CN,test,31.64615,120.74221
594962,,CHANGSHU EVERFLY IMPORT & EXPORT CO LTD,RM#4-717 HUIFENG TIMES PLAZA NO 22 HUANGHE RD CHANGSHU JIANGSU CHINA,test,31.64615,120.74221
528600,,CHANGSHU EVERGRANDEIMPORT&EXPORTCO LTD,NO 2 DIANHU ROAD CHANGSHU JIANGSU CHINA CN,test,31.64615,120.74221
59315,33.0,CHANGSHU EVERWELL IMPORT & EXPORT,NO 122 ZHANGWEI ROAD WEIJIATANG JI ANGSU CHINA ;  NO 122 ZHANGWEI ROAD WEIJIATANG VI LLAGE JIANGSU CHINA ;  NO 122 ZHANGWEI ROAD WEIJIATANG VI LLAGE XINZHUANG TOWN CHANGSHU CITY JIANGSU,test,31.64615,120.74221
220428,33.0,CHANGSHU EVERWELL IMPORT & EXPORT TRADE CO LTD,NO 122 ZHANG WEI ROAD WEIJIATANG VILLAGE XINZH UANG TOWN CHANGSHU CITY JIANGSU PR ;  NO 122 ZHANGWEI RO AD WEIJIATANG VILLAGE XINZHUANG T OWN CHANGSHU CITY JIANGSU PR ;  NO 122 ZHANGWEI ROA D WEIJIATANG VILLAGE XINZHUANG TO WN CHANGSHU CITY JIANGSU CN,test,31.64615,120.74221
638989,,CHANGSHU FANGYUAN GARMENT CO LTD,NO 21 XUJIAQIAO ROAD ;  NO 21 XUJIAQIAO ROAD SHANGSHU,val,30.54778,119.56889
322854,,CHANGSHU FEIFAN METALWORK CO LTD,68 YANGGUANG ROAD HIGH TECH INDUSTRCHANGSHU ECONOMIC DEVELOPMENT ZONE CHANGSHU CITY JIANGSU CHINA,val,33.0,119.83333
81183,,CHANGSHU FEILONG NONWOVEN MACHINERY,NO 125 JINYANG WEST STREET RENYANG ZHITANG TOWN CHANGSHU CITY ;  NO 125 WEST JINYANG STREET RENYANG JIANGSU PROVINCE CHANGSHU CN,test,31.53764,120.95505
726951,,CHANGSHU FEIYUE TEXTILE TECHNOLOGY,NO 156 ZHENNAN ROAD MEILI TOWN CHANGSHU JIANGSU CHINA 86-512-52598258 CHANGSHU 215500,test,31.64615,120.74221
624179,34.0,CHANGSHU FLEX TEK THERMAL FLUID,BUILDING MAQIAO IND USTRIAL SQUARE CHANGSHU ECONOMIC D EVELOPMENT ZONE JIANGSU 215513 ;  BUILDING MAQIAO IND USTRIAL SQUARE CHANGSHU ECONOMIC D EVELOPMENT ZONE JIANGSU CHINA ;  BUILDING MAQIAO IND USTRIAL SQUARE CHANGSHU ECONOMIC DEVELOPMENT ZONE JIANGSU CHINA,val,33.0,119.83333
337508,34.0,CHANGSHU FLEX TEK THERMAL FLUID SYS,BIILDING MAQIAO INDUSTRIAL SQUARE ;  BUILDING MAQIAO CHANG CHANGSHU JS 215500 CHINA ;  BUILDING MAQIAO IND CHANGSHU ECONOMIC DEVELOPMENT ZONE CHANGSHU JIANGSU 21560 CN,val,31.64615,120.74221
462453,34.0,CHANGSHU FLEX TEK THERMAL FLUID SYS MANUFACTURER CO LTD,NO7 FACTORY B UILDING MAQIAO INDUSTRIAL SQUARE CHANGSHU ECONOMIC,val,0.0,0.0
440363,34.0,CHANGSHU FLEX TEK THERMAL FLUID SYS TEMS MANUFACTURER CO LT,D NO 7 MAQIAO INDUSTRIAL SQUARE FACTORY BUILDING CHANGSHU 215500 CN,val,31.64615,120.74221
580285,34.0,CHANGSHU FLEX TEK THERMAL FLUID SYS TEMS MANUFACTURER CO LTD,7 FCTY BL MAQIAO INL SQUARE CS ECONOMIC DE,val,51.110631049,10.392277932
103281,34.0,CHANGSHU FLEX TEK THERMAL FLUID SYSTEMS MANUFACTURER CO LTD,NO 7 FACTORY BUILDING MAQIAO INDUSTRIAL SQUARE CHANGSHU 215513 ; NO 7 FACTORY BUILDING MAQIAO INDUSTRIAL SQUARE CHANGSHU ECONOMIC ; NO 7 FACTORY BUILDING MAQIAO INDUSTRIAL SQUARE CHANGSHU JIANGSU,val,31.64615,120.74221
697507,34.0,CHANGSHU FLEX TEK THERMAL FLUID SYSTEMS MFR CO LTD,7 FTY BLDG MAQIAO INDL SQUARE CHANGSHU ECO DEV,val,24.6608173,84.4333577
242420,,CHANGSHU FLOWER TEXTILE CO LTD,NO 7 ZHOUDA ROAD HAIYU TOWN CHANG SHU JIANGSU CHINA ;  NO 7 ZHOUDA ROAD HAIYU TOWN CHANGS HU CN ;  NO 7 ZHOUDA ROAD HAIYU TOWN CHANGSHU JIANGSU CHINA,val,31.64615,120.74221
455153,,CHANGSHU FOREIGN TRADE CORP,17F BLOCK A NO 12 HUANGHE ROAD CH ANGSHU P R CHINA ; NO 8 EAST ZHUJIANG ROAD CHANGSHU CHINA CHANGSHU CN,test,29.44395,118.88005
609427,35.0,CHANGSHU FRIENDS CONNECTOR TECHNOLO,NO 19 ZHONGTIAN ROAD ZONE E CHANG KUN INDUSTRIALPARK CHANGSHU CHINA CHANGSHU CN ;  NO 2 ZHONGTIAN ROAD ZONE E INDUSTRIAL PARK CHANGSHU CHINA CHANGSHU CN,val,28.51101,114.11467
682824,35.0,CHANGSHU FRIENDS CONNECTOR TECHNOLO NO19 ZHONGTIAN,ROAD CHANGSHU CHINA,val,31.64615,120.74221
139986,35.0,CHANGSHU FRIENDS CONNECTOR TECHNOLOGY CO LTD,NO 2 ZHONGTIAN ROAD ZONE E CHANGKUN INDUSTRIAL PARK CHANGSHU CHINA ;  NO 2 ZHONGTIAN ROAD ZONE E CHANGKUN INDUSTRIAL PARK CHANGSHU CHINA ATTN:JACKSON WU ;  NO 2 ZHONGTIAN ROAD ZONE E CHANGKUNINDUSTRIAL PARK CHANGSHU CHINA ATTN:JACKSON WU,val,31.64615,120.74221
81184,36.0,CHANGSHU FTC MACHINERY,NO 18 YANGZHOU ROAD NEW & HI-TECH INDUSTRIAL PARK,val,31.258304,34.812923
396497,36.0,CHANGSHU FTC MACHINERY MANUFACTURIN,NO 18 YANGZHOU ROAD NEW & HI-TECH INDUSTRIAL PARK CHANGSHU CN ;  NO 18 YANGZHOU ROAD NEW & HI-TECH INDUSTRIAL PARK CHANGSHU JIANGSU ;  NO 18 YANGZHOU ROAD NEW & HI-TECH INDUSTRIAL PARK CHANGSHU JIANGSU 215500 CHINA,val,31.64615,120.74221
81185,,CHANGSHU FUBANG ADHESIVE TAPE CO,L NORTH INDUSTRIAL PARK ; L NORTH INDUSTRIAL PARK ZHITANG TOWN,test,45.541213816846,-122.712720702984
697508,,CHANGSHU FUCHENG CRAFT SILK FASHION,NO 1 FUWEI ROAD XIEQIAO MANAGEMENTDISTRICT YUSHAN TOWN CHANGSHU JIANGSU CHINA,val,31.64615,120.74221
536092,,CHANGSHU GAOFENG STEM CO LTD,FUQIANG ROAD ZHITANG INDUSTRIAL CHANGSHU JIANGSU 215531 CHANGSHU JIANGSU 215531,test,31.64615,120.74221
271578,,CHANGSHU GLOBAL,BAZI VILLAGE MEILI TOWN CHA NGSHU CITY JIANGSU 215518 CHINA ;  BAZI VILLAGE MEILI TOWN CHA NGSHU CITY JIANGSU 215518 CHINA MAINLAND ;  BAZI VILLAGE MEILI TOWN CHANGSHU CITY JIANGSU 215518 CHINA MAINLAND,test,31.64615,120.74221
30064,,CHANGSHU GOD RUDDER IMPORT,TONGGANG INTRUSTAIL MEILI TOWN CHANGSHU CITY,test,0.0,0.0
646336,,CHANGSHU GOD RUDDERIMPORTANDEXPORT,TONGGANG INTRUSTAIL MEILI TOWN CHANGSHU CITY JIANGSU PROVINCE ; TONGGANG INTRUSTAIL MEILI TOWN CHANGSHU CITY JIANGSU PROVINCE 215500,val,55.1067801,33.2395678
330171,37.0,CHANGSHU GOLD CIRCUIT ELECTRON CO,NO 9 JIULONG ROAD SOUTHEAST ECONOMIC DEVELOPMENT AREA,val,37.505879813249,-93.870877294823
675561,37.0,CHANGSHU GOLD CIRCUIT ELECTRONICS C,NO 9 JIU LONG RD CHANGKUN IND PARK,val,39.76254,-87.22918
30065,37.0,CHANGSHU GOLD CIRCUIT ELECTRONICS L,NO 9 JIULONG ROAD CHANGKUN IND PAR SOUTHEAST ECONOMIC DEVELOPMENT ZONE ;  NO 9 JIULONG ROAD CHANGKUN IND PARK SOUTHEAST ECONOMIC DEVE ZONE ;  NO 9 JIULONG ROAD CHANGKUN IND PARKSOUTHEAST ECONOMIC DEVELOPMENTZO NE CHANGSHU JIANGSU PROVINCE PRC,val,26.031231,78.041426
690088,37.0,CHANGSHU GOLD CIRCUIT ELECTRONICS L JIULONG,ROAD ;  ROAD CHANGKUN IND PARK,val,39.76254,-87.22918
440364,37.0,CHANGSHU GOLD CIRCUIT ELECTRONICS LTD,NO 9 JIULONG RD CHANGKUN IND PARK SOUTHEAST ECONOMIC DEVE ZONE,val,39.76254,-87.22918
44756,,CHANGSHU GOLD CIRCUIT TECHNOLOGY CO,NO 816 DONGNAN ROAD CHANGSHU NEW&HI-TECH INDUSTRIAL DEVELOPMENT ZONE,test,45.7611993,10.1168278
73789,,CHANGSHU GOLDEN BRIDGE TRADE CO,ROOM B 4TH FLOOR BUILDING 12 NO 5 MOGAN ROAD CHANGSHU JIANGSU CHI NA,test,31.64615,120.74221
719576,38.0,CHANGSHU GUANGDAIMPORT&EXPORTCO LTD,ROOM 702 704 706 263# NO 263 HUANGHE RD CHANGSHU JIANGSU CHINA 215500,test,31.64615,120.74221
73790,38.0,CHANGSHU GUANGDAIMPORTEXP,ROOM 702 704 706 263 NO 263 HUANGHE RD CHANGSHU JIANGSU CHINA,test,31.64615,120.74221
587636,38.0,CHANGSHU GUANGDAIMPORTEXP CO LTD,ROOM 702 704 706 263 NO 263 HUANGH E RD CHANGSHU JIANGSU CHINA ;  ROOM 702 704 706 263 NO 263 HUANGHERD CHANGSHU JIANGSU CHINA ;  ROOM 702 704 706 263# NO 263 HUANGHE RD CHANGSHU JIANGSU CHINA 215500,test,31.64615,120.74221
344931,,CHANGSHU GUANSHENGZAOJING BUSINESS NO,4217-56 FOURTH FLOOR HARDWARE MARKET CHANGSHU CN,val,31.64615,120.74221
125427,39.0,CHANGSHU HAICHUAN ENGINEERING &,NO 56 MEIXI ROAD MEILI TOWN CHANGSHU CITY JIANGSU CHINA ;  NO 56 MEIXI ROAD MEILI TOWN CHANGSHU CITY JIANGSU CHINA TEL/FAX:0512-52662139,test,33.0,119.83333
205852,39.0,CHANGSHU HAICHUAN ENGINEERING & EQU,NO 56 MEIXI ROAD MEILI TOWN,test,0.0,0.0
558077,39.0,CHANGSHU HAICHUAN ENGINEERING & EQUIPMENT CO LTD,NO 56 MEIXI RD MEILI TOWN CHANGSHU CITY,test,37.33917,127.57833
132547,39.0,CHANGSHU HAICHUAN ENGINEERING EQUIPMENT CO LTD,NO 56 MEIXI ROAD MEILI TOWN CHANGSHU CITY JIANGSU CHINA,test,31.64615,120.74221
278995,40.0,CHANGSHU HAIYANG INTERNATIONAL TRAD,ROOM NO 608-610 TOWER C HONGKONG-MACAO CITY 263 HU CHANGSHU JIANGSU 215500 CN ; ROOM NO 608-610 TOWER C HONGKONG-MACAO CITY 263 HU CHANGSHU JIANGSU CN,val,31.64615,120.74221
95824,40.0,CHANGSHU HAIYANG INTERNATIONAL TRADE CO LTD,RM 808 8F TOWER C GANG AO CITY 263 HUANGHE ROAD CHANGSHU 215500 CN CHANGSHU 215500 CN ;  RM 808 8F TOWER C GANG AO CITY 263 HUANGHE ROAD CHANGSHU 215500 CN CHANGSHU215500 CN,val,-33.6214046,-70.7004721
88406,,CHANGSHU HAIYET TRADE BUSINESS DE NO,4218-38 FOURTH FLOOR HARDWAREMARKET CHANGSHU CLOTHING CHANGSHU CN,val,31.64615,120.74221
682825,,CHANGSHU HAMMERED STAINLESS STEEL TABLEWARE TRADE CO LTD,MAYCITY RM 1202 NO 33 NORTH HAIYU RD CHANGSHU JIANGSU CN,val,31.64615,120.74221
572909,,CHANGSHU HAODA TEXTILE CO LTD,NO 88 HUALIAN ROAD CHANGSHU CITY SUZHOU CITY JIANGSU PROVINCE CHINA 215500,val,31.64615,120.74221
264342,,CHANGSHU HAOERDA BUSINESS DEPARTMEN NO,4217-110 FOURTH FLOOR HARDWARE MARKET CHANGSHU JIANGSU CHINA,test,31.64615,120.74221
264343,,CHANGSHU HAOGUI BOGS CO LTD,725 QINGDUNTANG RD GULI TOWN JIANGSU CHANGSHU CHINA,val,31.64615,120.74221
44757,,CHANGSHU HAOTONG IMPORT & EXPORT CO LTD,ZHENNAN VILLAGE SUZHOU 215000 CN,val,31.0611,120.66687
381666,,CHANGSHU HE GUI TEXTILES CO LTD,NO 64-2 XIN AN JIANG ROAD SOUTHEASTECONOMIC DEVELOPMNET ZONE CHANG SH U CITY CN,val,26.2415,114.65704
572910,,CHANGSHU HENGTAI PRECISION METAL PR HUALIN,ROAD XUSHI DONGBANG TOWN C HANGSHU CHANGSHU,val,31.64615,120.74221
506541,,CHANGSHU HENGYE PACKAGING MATERIALS,BUILDING 1 NO 100 HAIYANG ROAD WANG CITY HAIYU TOWN CHANGSHU CITY,test,0.0,0.0
425730,,CHANGSHU HETAI TEXTILE CO LTD,702 BUILDING 2 NO 123 XIANGJIANG EAST ROAD CHANGSHU 215500 ;  702 BUILDING 2 NO 123 XIANGJIANG EAST ROAD CHANGSHU 215500 CHINA ;  702 BUILDING 2 NO 123 XIANGJIANG EAST ROAD CHANGSHU 215500 CN,val,31.64615,120.74221
264344,41.0,CHANGSHU HEXIN PRECISION SHEET,NO 1 ZENGFU ROAD GULI INDUSTRIAL P ARK CHANHSHU 215500 JIANGSU PROVI N CE CHINA SUZHOU 215500 CN ;  NO 1 ZENGFU ROAD GULI INDUSTRIAL P ARK CHANHSHU 215500 JIANGSU PROVIN CE CHINA SUZHOU 215500 CN ;  NO 1 ZENGFU ROAD GULI INDUSTRIAL P ARK CHANHSHU 215500 JIANGSU PROVINCE CHINA SUZHOU 215500 CN,val,31.30408,120.59538
536093,41.0,CHANGSHU HEXIN PRECISION SHEET META,NO 1 ZENGFU RD GULI INDUSTRIAL PA RK ;  NO 1 ZENGFU ROAD GULI INDUSTRIAL PARK CHANHSHU,val,3.4525833,-76.5142649
59316,,CHANGSHU HONGBO TELECOMMUNICATION,NO 8 LIUZHOU ROAD YUSHAN INDUSTRIALPARK HIGH&NEW TECHNOLOGY DEVELOPME NT AREA CHANGSHU CN,val,31.64615,120.74221
411067,42.0,CHANGSHU HONGCHANG WEAVING,ZHAOSHI MEILI TOWN CHANGSHU JIANGSU 214587 CN,test,31.64615,120.74221
